campaign,start,stop,channel,module,output,ra0,dec0,ra1,dec1,ra2,dec2,ra3,dec3
0,2014-03-08,2014-05-27,37,12,1,97.35857684069843,19.69759426285366,98.61501168258678,19.918665053394893,98.82772628133813,18.817613122549062,97.57873240800576,18.598451184766358
0,2014-03-08,2014-05-27,38,12,2,99.88776825198221,20.132371369042808,98.62772649407609,19.92085168145415,98.84035831681214,18.819785020013924,100.0925926523715,19.03049656573701
0,2014-03-08,2014-05-27,39,12,3,100.31156558792208,17.83460147416242,99.06826270294985,17.62522454844365,98.85899184843353,18.726621379958384,100.11061825765545,18.936888505730863
0,2014-03-08,2014-05-27,40,12,4,97.8152673636027,17.40643513911313,99.05571318080403,17.623073165102564,98.84635356806905,18.72445431797858,97.59792076014048,18.505826645878265
0,2014-03-08,2014-05-27,41,13,1,96.77852286129558,22.50476028389163,98.05791980408142,22.73144823621697,98.27944217668276,21.631248091169983,97.00889943526994,21.40675317546252
0,2014-03-08,2014-05-27,42,13,2,99.35457790048493,22.94941014916179,98.07086500224754,22.73368173202793,98.29230202908826,21.633466237188554,99.56674486031002,21.84814574140419
0,2014-03-08,2014-05-27,43,13,3,99.79281320317418,20.652363891436533,98.52896343909732,20.439011721425384,98.31127188809549,21.539579254389988,99.5849566837634,21.754042941824476
0,2014-03-08,2014-05-27,44,13,4,97.25582834508015,20.214947762887736,98.51620277947335,20.436811312046775,98.29842613589504,21.537363607352873,97.02861744471932,21.313186184906854
0,2014-03-08,2014-05-27,45,14,1,99.25422867225001,23.463153301501215,97.9652815908904,23.248101808697076,97.74055194027748,24.348358970386265,99.04086060162146,24.564807955695013
0,2014-03-08,2014-05-27,46,14,2,96.66749483652005,23.020845551119624,97.9522718582597,23.245880286354268,97.72743548049512,24.34611833818489,96.43171847445426,24.11853619241482
0,2014-03-08,2014-05-27,47,14,3,96.17089714937963,25.310670421398918,97.47764370047821,25.54188054590498,97.70768708822351,24.44219149015727,96.41126498069036,24.213521607282832
0,2014-03-08,2014-05-27,48,14,4,98.80274738562764,25.76282887536932,97.49087490879589,25.544153325117435,97.72081084001746,24.44444507038991,99.0218732553848,24.66188789028719
0,2014-03-08,2014-05-27,49,15,1,98.69942078814088,26.280183719858442,97.38224832197996,26.059156921351768,97.1451504345236,27.158132192685926,98.47538501308973,27.380852457096235
0,2014-03-08,2014-05-27,50,15,2,96.0567976539308,25.824431907392185,97.36895652193627,26.056867595285155,97.13173509971028,27.155820730240322,95.80698871766639,26.920498340311827
